academicYearId,sendingCollege,receivingUniversity,major,requirement_title,for_course,deanza_equiv
75,De Anza College,UC San Diego,Music: Interdisciplinary Computing in the Arts Major (ICAM) B.A.,Requirements,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,Music: Interdisciplinary Computing in the Arts Major (ICAM) B.A.,Requirements,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Music: Interdisciplinary Computing in the Arts Major (ICAM) B.A.,Requirements,CSE 20,MATH 22 and MATH 22H
75,De Anza College,UC San Diego,Music: Interdisciplinary Computing in the Arts Major (ICAM) B.A.,Requirements,MATH 10A,MATH 12
75,De Anza College,UC San Diego,International Studies - Political Science B.A.,Requirements,JAPN 20A,JAPN 4
75,De Anza College,UC San Diego,International Studies - Political Science B.A.,Requirements,LTSP 2A,SPAN 4
75,De Anza College,UC San Diego,International Studies - Political Science B.A.,Requirements,LTGM 2A,GERM 4
75,De Anza College,UC San Diego,International Studies - Political Science B.A.,Requirements,CHIN 20AN,MAND 4
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 6A,CHEM 1AH and CHEM 1A
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 7L,(CHEM 1C and CHEM 1B) and (CHEM 1BH and CHEM 1CH)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 6C,CHEM 1CH and CHEM 1C
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 6B,CHEM 1BH and CHEM 1B
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 10A,MATH 12
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COGS 14B,PSYC 15 and MATH 10
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PSYC 60,PSYC 15 and MATH 17 and MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 11,MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 26,(BIOL 40C and BIOL 40B and BIOL 40A)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 41A,CHEM 12A
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 22,BIOL 45
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1C,PHYS 2C
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1BL,PHYS 2B
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 41C,CHEM 12C
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 41B,CHEM 12B
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1B,PHYS 2B
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1CL,PHYS 2C
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 43A,(CHEM 12B and CHEM 12A)
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1AL,PHYS 2A
75,De Anza College,UC San Diego,Public Health with Concentration in Medicine Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PHYS 1A,PHYS 2A
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,BILD 26,(BIOL 40C and BIOL 40B and BIOL 40A)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,COGS 17,PSYC 24
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,ANTH 2,ANTH 1 and ANTH 1H
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,MATH 20C,(MATH 1C and MATH 1D) and (MATH 1CH and MATH 1DH)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,CSE 8A,CIS 36A and CIS 40 and CIS 22A
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,MATH 10A,MATH 12
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,CSE 11,(CIS 36B and CIS 36A) and CIS 35A
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,ANTH 1,ANTH 2H and ANTH 2
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,ANTH 3,ANTH 4
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,PSYC 2,PSYC 24
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,PSYC 1,PSYC 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,SOCI 1,SOC 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,SOCI 20,SOC 5
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,HILD 7B,ASAM 10 and ASAM 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Healthy Aging,Requirements,HILD 7A,AFAM 12B and AFAM 12A
75,De Anza College,UC San Diego,International Studies - Linguistics B.A.,Requirements,JAPN 20A,JAPN 4
75,De Anza College,UC San Diego,International Studies - Linguistics B.A.,Requirements,LTSP 2A,SPAN 4
75,De Anza College,UC San Diego,International Studies - Linguistics B.A.,Requirements,LTGM 2A,GERM 4
75,De Anza College,UC San Diego,International Studies - Linguistics B.A.,Requirements,CHIN 20AN,MAND 4
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,BILD 26,(BIOL 40C and BIOL 40B and BIOL 40A)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,COGS 17,PSYC 24
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,ANTH 2,ANTH 1 and ANTH 1H
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,MATH 20C,(MATH 1C and MATH 1D) and (MATH 1CH and MATH 1DH)
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,CSE 8A,CIS 36A and CIS 40 and CIS 22A
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,MATH 10A,MATH 12
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,CSE 11,(CIS 36B and CIS 36A) and CIS 35A
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,ANTH 1,ANTH 2H and ANTH 2
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,ANTH 3,ANTH 4
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,PSYC 2,PSYC 24
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,PSYC 1,PSYC 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,SOCI 1,SOC 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,SOCI 20,SOC 5
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,HILD 7B,ASAM 10 and ASAM 1
75,De Anza College,UC San Diego,Human Developmental Sciences B.S. with a Specialization in Equity & Diversity,Requirements,HILD 7A,AFAM 12B and AFAM 12A
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 10,BIOL 10 and BIOL 10H
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 22,BIOL 45
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 26,(BIOL 40C and BIOL 40B and BIOL 40A)
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 11,MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COGS 14B,PSYC 15 and MATH 10
75,De Anza College,UC San Diego,Public Health B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PSYC 60,PSYC 15 and MATH 17 and MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CSE 11,(CIS 36B and CIS 36A) and CIS 35A
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CSE 8B,CIS 36B
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CSE 8A,CIS 36A and CIS 40 and CIS 22A
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,CSE 6R,CIS 41A
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 11,MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 18,MATH 2BH and MATH 2B
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 20C,(MATH 1C and MATH 1D) and (MATH 1CH and MATH 1DH)
75,De Anza College,UC San Diego,Public Health with Concentration in Biostatistics B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,International Studies - Sociology  B.A.,Requirements,JAPN 20A,JAPN 4
75,De Anza College,UC San Diego,International Studies - Sociology  B.A.,Requirements,LTSP 2A,SPAN 4
75,De Anza College,UC San Diego,International Studies - Sociology  B.A.,Requirements,LTGM 2A,GERM 4
75,De Anza College,UC San Diego,International Studies - Sociology  B.A.,Requirements,CHIN 20AN,MAND 4
75,De Anza College,UC San Diego,Real Estate and Development B.S.,LOWER DIVISION REQUIREMENTS,ECON 1,ECON 2 and ECON 2H
75,De Anza College,UC San Diego,Real Estate and Development B.S.,LOWER DIVISION REQUIREMENTS,ECON 4,ACCT 1AH and ACCT 1A
75,De Anza College,UC San Diego,Real Estate and Development B.S.,LOWER DIVISION REQUIREMENTS,MGT 5,ACCT 1C and ACCT 1CH
75,De Anza College,UC San Diego,Real Estate and Development B.S.,LOWER DIVISION REQUIREMENTS,MATH 10A,MATH 12
75,De Anza College,UC San Diego,Real Estate and Development B.S.,LOWER DIVISION REQUIREMENTS,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 10,BIOL 10 and BIOL 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 22,BIOL 45
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 26,(BIOL 40C and BIOL 40B and BIOL 40A)
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 11,MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COGS 14B,PSYC 15 and MATH 10
75,De Anza College,UC San Diego,Public Health with Concentration in Health Policy and Management Sciences B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PSYC 60,PSYC 15 and MATH 17 and MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 3,(BIOL 6CH and BIOL 6AH and BIOL 6B) and (BIOL 6C and BIOL 6A and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,BILD 1,(BIOL 6AH and BIOL 6CH and BIOL 6B) and (BIOL 6A and BIOL 6B and BIOL 6C)
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,MATH 11,MATH 10 and MATH 10H
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,COGS 14B,PSYC 15 and MATH 10
75,De Anza College,UC San Diego,Public Health with Concentration in Epidemiology B.S.,LOWER DIVISION MAJOR REQUIREMENTS,PSYC 60,PSYC 15 and MATH 17 and MATH 10 and MATH 10H
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,MATH 10A,MATH 12
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,MATH 20A,MATH 1A and MATH 1AH
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,MATH 20B,MATH 1BH and MATH 1B
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,MATH 20C,(MATH 1C and MATH 1D) and (MATH 1CH and MATH 1DH)
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,ECON 3,ECON 1H and ECON 1
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,ECON 1,ECON 2 and ECON 2H
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,CHIN 20AN,MAND 4
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,LTGM 2A,GERM 4
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,JAPN 20A,JAPN 4
75,De Anza College,UC San Diego,International Studies - Economics B.A.,Requirements,LTSP 2A,SPAN 4
75,De Anza College,UC San Diego,Psychology B.S. with a Specialization in Cognitive Psychology,LOWER DIVISION MAJOR REQUIREMENTS,CHEM 4,CHEM 10 and CHEM 30A
75,De Anza College,UC San Diego,Psychology B.S. with a Specialization in Cognitive Psychology,LOWER DIVISION MAJOR REQUIREMENTS,BILD 2,(BIOL 6C and BIOL 6B and BIOL 6A) and (BIOL 6CH and BIOL 6AH and BIOL 6B)
